,Predicción,province,energy type
2034-12-31,4620.574035644531,New Brunswick,Uranium
2035-12-31,4638.79638671875,New Brunswick,Uranium
2036-12-31,4654.906921386719,New Brunswick,Uranium
2037-12-31,4667.2369384765625,New Brunswick,Uranium
2038-12-31,4675.312805175781,New Brunswick,Uranium
2039-12-31,4679.1552734375,New Brunswick,Uranium
2040-12-31,4679.452819824219,New Brunswick,Uranium
2041-12-31,4677.237854003906,New Brunswick,Uranium
2042-12-31,4673.55712890625,New Brunswick,Uranium
2043-12-31,4669.364318847656,New Brunswick,Uranium
2044-12-31,4665.4052734375,New Brunswick,Uranium
2045-12-31,4662.177734375,New Brunswick,Uranium
2046-12-31,4659.9212646484375,New Brunswick,Uranium
2047-12-31,4658.674011230469,New Brunswick,Uranium
2048-12-31,4658.315734863281,New Brunswick,Uranium
2049-12-31,4658.631896972656,New Brunswick,Uranium
2050-12-31,4659.383850097656,New Brunswick,Uranium
2051-12-31,4660.331115722656,New Brunswick,Uranium
2024-12-31,990.0372220410408,New Brunswick,Coal & Coke
2025-12-31,830.4552106499673,New Brunswick,Coal & Coke
2026-12-31,983.6643031734974,New Brunswick,Coal & Coke
2027-12-31,891.5040460160376,New Brunswick,Coal & Coke
2028-12-31,678.4482121759654,New Brunswick,Coal & Coke
2029-12-31,408.26827211439627,New Brunswick,Coal & Coke
2030-12-31,374.26193990677615,New Brunswick,Coal & Coke
2031-12-31,364.59248467117567,New Brunswick,Coal & Coke
2032-12-31,196.3875833332541,New Brunswick,Coal & Coke
2033-12-31,10.462226749658852,New Brunswick,Coal & Coke
2034-12-31,-126.23284789800614,New Brunswick,Coal & Coke
2035-12-31,-176.67681092917888,New Brunswick,Coal & Coke
2036-12-31,-274.1015074890849,New Brunswick,Coal & Coke
2037-12-31,-433.7302460104224,New Brunswick,Coal & Coke
2038-12-31,-566.3612554669377,New Brunswick,Coal & Coke
2039-12-31,-661.2161056113239,New Brunswick,Coal & Coke
2040-12-31,-743.0595341879125,New Brunswick,Coal & Coke
2041-12-31,-859.0697937738892,New Brunswick,Coal & Coke
2042-12-31,-983.6639700233932,New Brunswick,Coal & Coke
2043-12-31,-1081.9347103941436,New Brunswick,Coal & Coke
2044-12-31,-1166.5239335823055,New Brunswick,Coal & Coke
2045-12-31,-1255.862242274284,New Brunswick,Coal & Coke
2046-12-31,-1356.0689957976335,New Brunswick,Coal & Coke
2047-12-31,-1448.1595120573038,New Brunswick,Coal & Coke
2048-12-31,-1525.7579134809966,New Brunswick,Coal & Coke
2049-12-31,-1600.4173154151433,New Brunswick,Coal & Coke
2050-12-31,-1677.5570155775542,New Brunswick,Coal & Coke
2051-12-31,-1753.4150573098655,New Brunswick,Coal & Coke
2024-12-31,2361.83694855988,New Brunswick,Natural Gas
2025-12-31,2463.7726666563744,New Brunswick,Natural Gas
2026-12-31,2369.1944525563713,New Brunswick,Natural Gas
2027-12-31,2198.6245641213654,New Brunswick,Natural Gas
2028-12-31,2058.774481629431,New Brunswick,Natural Gas
2029-12-31,1950.2850542163849,New Brunswick,Natural Gas
2030-12-31,1936.6051642781497,New Brunswick,Natural Gas
2031-12-31,2003.51024643749,New Brunswick,Natural Gas
2032-12-31,2103.301544346213,New Brunswick,Natural Gas
2033-12-31,2188.7813067010043,New Brunswick,Natural Gas
2034-12-31,2232.1414371889828,New Brunswick,Natural Gas
2035-12-31,2222.15907690078,New Brunswick,Natural Gas
2036-12-31,2173.6120524868365,New Brunswick,Natural Gas
2037-12-31,2114.1534828642007,New Brunswick,Natural Gas
2038-12-31,2069.82797106117,New Brunswick,Natural Gas
2039-12-31,2055.168616569042,New Brunswick,Natural Gas
2040-12-31,2070.305504041314,New Brunswick,Natural Gas
2041-12-31,2103.168062420189,New Brunswick,Natural Gas
2042-12-31,2136.977100925147,New Brunswick,Natural Gas
2043-12-31,2157.9853400847314,New Brunswick,Natural Gas
2044-12-31,2160.333226012587,New Brunswick,Natural Gas
2045-12-31,2146.7894740498064,New Brunswick,Natural Gas
2046-12-31,2125.97339697808,New Brunswick,Natural Gas
2047-12-31,2107.70583021909,New Brunswick,Natural Gas
2048-12-31,2098.8148591724034,New Brunswick,Natural Gas
2049-12-31,2100.9951669117804,New Brunswick,Natural Gas
2050-12-31,2111.15467952013,New Brunswick,Natural Gas
2051-12-31,2123.6187165051697,New Brunswick,Natural Gas
2024-12-31,-86.61687182411552,New Brunswick,Oil
2025-12-31,-124.18158783733845,New Brunswick,Oil
2026-12-31,-152.25993663549423,New Brunswick,Oil
2027-12-31,-180.40261990949512,New Brunswick,Oil
2028-12-31,-209.3419595861435,New Brunswick,Oil
2029-12-31,-237.72876050144433,New Brunswick,Oil
2030-12-31,-257.5817505061626,New Brunswick,Oil
2031-12-31,-274.9796773982048,New Brunswick,Oil
2032-12-31,-290.5455828371644,New Brunswick,Oil
2033-12-31,-304.2696717402339,New Brunswick,Oil
2034-12-31,-316.0953434073925,New Brunswick,Oil
2035-12-31,-326.0564466691017,New Brunswick,Oil
2036-12-31,-334.71722169101236,New Brunswick,Oil
2037-12-31,-342.23798546135424,New Brunswick,Oil
2038-12-31,-348.73841777354477,New Brunswick,Oil
2039-12-31,-354.33903534263374,New Brunswick,Oil
2040-12-31,-359.1642915150523,New Brunswick,Oil
2041-12-31,-363.33659382879733,New Brunswick,Oil
2042-12-31,-366.9412772932649,New Brunswick,Oil
2043-12-31,-370.05261095404626,New Brunswick,Oil
2044-12-31,-372.73813748657705,New Brunswick,Oil
2045-12-31,-375.056472402215,New Brunswick,Oil
2046-12-31,-377.05872991472484,New Brunswick,Oil
2047-12-31,-378.7870660766959,New Brunswick,Oil
2048-12-31,-380.2797933006287,New Brunswick,Oil
2049-12-31,-381.5681876578927,New Brunswick,Oil
2050-12-31,-382.680456507206,New Brunswick,Oil
2051-12-31,-383.6410255613923,New Brunswick,Oil
2024-12-31,41953.352921358346,Newfoundland and Labrador,Hydro / Wave / Tidal
2025-12-31,41388.04296129346,Newfoundland and Labrador,Hydro / Wave / Tidal
2026-12-31,40708.914520807266,Newfoundland and Labrador,Hydro / Wave / Tidal
2027-12-31,40345.38048914969,Newfoundland and Labrador,Hydro / Wave / Tidal
2028-12-31,40423.324476145805,Newfoundland and Labrador,Hydro / Wave / Tidal
2029-12-31,40687.712076090575,Newfoundland and Labrador,Hydro / Wave / Tidal
2030-12-31,40849.40281950236,Newfoundland and Labrador,Hydro / Wave / Tidal
2031-12-31,40970.97329466939,Newfoundland and Labrador,Hydro / Wave / Tidal
2032-12-31,41017.08297521949,Newfoundland and Labrador,Hydro / Wave / Tidal
2033-12-31,41000.77721653938,Newfoundland and Labrador,Hydro / Wave / Tidal
2034-12-31,40962.22680675268,Newfoundland and Labrador,Hydro / Wave / Tidal
2035-12-31,40930.54616493821,Newfoundland and Labrador,Hydro / Wave / Tidal
2036-12-31,40910.015447499754,Newfoundland and Labrador,Hydro / Wave / Tidal
2037-12-31,40903.31595023036,Newfoundland and Labrador,Hydro / Wave / Tidal
2038-12-31,40906.27136314392,Newfoundland and Labrador,Hydro / Wave / Tidal
2039-12-31,40912.67335446,Newfoundland and Labrador,Hydro / Wave / Tidal
2040-12-31,40918.333451999424,Newfoundland and Labrador,Hydro / Wave / Tidal
2041-12-31,40921.772545975444,Newfoundland and Labrador,Hydro / Wave / Tidal
2042-12-31,40922.812881258724,Newfoundland and Labrador,Hydro / Wave / Tidal
2043-12-31,40922.27400255084,Newfoundland and Labrador,Hydro / Wave / Tidal
2044-12-31,40921.16911408901,Newfoundland and Labrador,Hydro / Wave / Tidal
2045-12-31,40920.186783111094,Newfoundland and Labrador,Hydro / Wave / Tidal
2046-12-31,40919.60861116409,Newfoundland and Labrador,Hydro / Wave / Tidal
2047-12-31,40919.44769599438,Newfoundland and Labrador,Hydro / Wave / Tidal
2048-12-31,40919.54218687892,Newfoundland and Labrador,Hydro / Wave / Tidal
2049-12-31,40919.73397530794,Newfoundland and Labrador,Hydro / Wave / Tidal
2050-12-31,40919.90518156409,Newfoundland and Labrador,Hydro / Wave / Tidal
2051-12-31,40920.00154355526,Newfoundland and Labrador,Hydro / Wave / Tidal
2024-12-31,170.06394255161288,Newfoundland and Labrador,Wind
2025-12-31,168.9633541107178,Newfoundland and Labrador,Wind
2026-12-31,168.74900734424594,Newfoundland and Labrador,Wind
2027-12-31,167.57086753845218,Newfoundland and Labrador,Wind
2028-12-31,167.95349192619327,Newfoundland and Labrador,Wind
2029-12-31,168.76721644401553,Newfoundland and Labrador,Wind
2030-12-31,168.86161398887637,Newfoundland and Labrador,Wind
2031-12-31,168.91733407974246,Newfoundland and Labrador,Wind
2032-12-31,168.95523798465732,Newfoundland and Labrador,Wind
2033-12-31,168.93100011348727,Newfoundland and Labrador,Wind
2034-12-31,168.90223145484927,Newfoundland and Labrador,Wind
2035-12-31,168.8958834409714,Newfoundland and Labrador,Wind
2036-12-31,168.89222443103793,Newfoundland and Labrador,Wind
2037-12-31,168.89115619659427,Newfoundland and Labrador,Wind
2038-12-31,168.89217531681064,Newfoundland and Labrador,Wind
2039-12-31,168.89331722259524,Newfoundland and Labrador,Wind
2040-12-31,168.89367330074313,Newfoundland and Labrador,Wind
2041-12-31,168.89384520053866,Newfoundland and Labrador,Wind
2042-12-31,168.8938697576523,Newfoundland and Labrador,Wind
2043-12-31,168.89383292198184,Newfoundland and Labrador,Wind
2044-12-31,168.8938083648682,Newfoundland and Labrador,Wind
2045-12-31,168.89379608631137,Newfoundland and Labrador,Wind
2046-12-31,168.89379608631137,Newfoundland and Labrador,Wind
2047-12-31,168.89379608631137,Newfoundland and Labrador,Wind
2048-12-31,168.89379608631137,Newfoundland and Labrador,Wind
2049-12-31,168.89379608631137,Newfoundland and Labrador,Wind
2050-12-31,168.89379608631137,Newfoundland and Labrador,Wind
2051-12-31,168.89379608631137,Newfoundland and Labrador,Wind
2024-12-31,0.0,Newfoundland and Labrador,Biomass / Geothermal
2025-12-31,0.0,Newfoundland and Labrador,Biomass / Geothermal
2026-12-31,0.0,Newfoundland and Labrador,Biomass / Geothermal
2027-12-31,0.0,Newfoundland and Labrador,Biomass / Geothermal
2028-12-31,0.0,Newfoundland and Labrador,Biomass / Geothermal
2029-12-31,0.0,Newfoundland and Labrador,Biomass / Geothermal
2030-12-31,0.0,Newfoundland and Labrador,Biomass / Geothermal
2031-12-31,0.0,Newfoundland and Labrador,Biomass / Geothermal
2032-12-31,0.0,Newfoundland and Labrador,Biomass / Geothermal
2033-12-31,0.0,Newfoundland and Labrador,Biomass / Geothermal
2034-12-31,0.0,Newfoundland and Labrador,Biomass / Geothermal
2035-12-31,0.0,Newfoundland and Labrador,Biomass / Geothermal
2036-12-31,0.0,Newfoundland and Labrador,Biomass / Geothermal
2037-12-31,0.0,Newfoundland and Labrador,Biomass / Geothermal
2038-12-31,0.0,Newfoundland and Labrador,Biomass / Geothermal
2039-12-31,0.0,Newfoundland and Labrador,Biomass / Geothermal
2040-12-31,0.0,Newfoundland and Labrador,Biomass / Geothermal
2041-12-31,0.0,Newfoundland and Labrador,Biomass / Geothermal
2042-12-31,0.0,Newfoundland and Labrador,Biomass / Geothermal
2043-12-31,0.0,Newfoundland and Labrador,Biomass / Geothermal
2044-12-31,0.0,Newfoundland and Labrador,Biomass / Geothermal
2045-12-31,0.0,Newfoundland and Labrador,Biomass / Geothermal
2046-12-31,0.0,Newfoundland and Labrador,Biomass / Geothermal
2047-12-31,0.0,Newfoundland and Labrador,Biomass / Geothermal
2048-12-31,0.0,Newfoundland and Labrador,Biomass / Geothermal
2049-12-31,0.0,Newfoundland and Labrador,Biomass / Geothermal
2050-12-31,0.0,Newfoundland and Labrador,Biomass / Geothermal
2051-12-31,0.0,Newfoundland and Labrador,Biomass / Geothermal
2024-12-31,0.9937135291099547,Newfoundland and Labrador,Solar
2025-12-31,0.695765082836151,Newfoundland and Labrador,Solar
2026-12-31,0.41816832125186915,Newfoundland and Labrador,Solar
2027-12-31,0.1616306434571743,Newfoundland and Labrador,Solar
2028-12-31,-0.038342011906206605,Newfoundland and Labrador,Solar
2029-12-31,-0.15115423277020454,Newfoundland and Labrador,Solar
2030-12-31,-0.17288215085864064,Newfoundland and Labrador,Solar
2031-12-31,-0.11737243451178073,Newfoundland and Labrador,Solar
2032-12-31,-0.003308709464035928,Newfoundland and Labrador,Solar
2033-12-31,0.14330665312707422,Newfoundland and Labrador,Solar
2034-12-31,0.29513189077377316,Newfoundland and Labrador,Solar
2035-12-31,0.42838398367166514,Newfoundland and Labrador,Solar
2036-12-31,0.5254821333289146,Newfoundland and Labrador,Solar
2037-12-31,0.5765395241975784,Newfoundland and Labrador,Solar
2038-12-31,0.5801715195178985,Newfoundland and Labrador,Solar
2039-12-31,0.542589004933834,Newfoundland and Labrador,Solar
2040-12-31,0.4755664139986038,Newfoundland and Labrador,Solar
2041-12-31,0.39380858212709424,Newfoundland and Labrador,Solar
2042-12-31,0.31220633447170254,Newfoundland and Labrador,Solar
2043-12-31,0.24343863397836682,Newfoundland and Labrador,Solar
2044-12-31,0.19629687801003454,Newfoundland and Labrador,Solar
2045-12-31,0.17489051923155782,Newfoundland and Labrador,Solar
2046-12-31,0.178720725774765,Newfoundland and Labrador,Solar
2047-12-31,0.20346794351935385,Newfoundland and Labrador,Solar
2048-12-31,0.2422428113222122,Newfoundland and Labrador,Solar
2049-12-31,0.2870260646939277,Newfoundland and Labrador,Solar
2050-12-31,0.3300508886575699,Newfoundland and Labrador,Solar
2051-12-31,0.3649447810649872,Newfoundland and Labrador,Solar
2024-12-31,0.0,Newfoundland and Labrador,Uranium
2025-12-31,0.0,Newfoundland and Labrador,Uranium
2026-12-31,0.0,Newfoundland and Labrador,Uranium
2027-12-31,0.0,Newfoundland and Labrador,Uranium
2028-12-31,0.0,Newfoundland and Labrador,Uranium
2029-12-31,0.0,Newfoundland and Labrador,Uranium
2030-12-31,0.0,Newfoundland and Labrador,Uranium
2031-12-31,0.0,Newfoundland and Labrador,Uranium
2032-12-31,0.0,Newfoundland and Labrador,Uranium
2033-12-31,0.0,Newfoundland and Labrador,Uranium
2034-12-31,0.0,Newfoundland and Labrador,Uranium
2035-12-31,0.0,Newfoundland and Labrador,Uranium
2036-12-31,0.0,Newfoundland and Labrador,Uranium
2037-12-31,0.0,Newfoundland and Labrador,Uranium
2038-12-31,0.0,Newfoundland and Labrador,Uranium
2039-12-31,0.0,Newfoundland and Labrador,Uranium
2040-12-31,0.0,Newfoundland and Labrador,Uranium
2041-12-31,0.0,Newfoundland and Labrador,Uranium
2042-12-31,0.0,Newfoundland and Labrador,Uranium
2043-12-31,0.0,Newfoundland and Labrador,Uranium
2044-12-31,0.0,Newfoundland and Labrador,Uranium
2045-12-31,0.0,Newfoundland and Labrador,Uranium
2046-12-31,0.0,Newfoundland and Labrador,Uranium
2047-12-31,0.0,Newfoundland and Labrador,Uranium
2048-12-31,0.0,Newfoundland and Labrador,Uranium
2049-12-31,0.0,Newfoundland and Labrador,Uranium
2050-12-31,0.0,Newfoundland and Labrador,Uranium
2051-12-31,0.0,Newfoundland and Labrador,Uranium
2024-12-31,0.0,Newfoundland and Labrador,Coal & Coke
2025-12-31,0.0,Newfoundland and Labrador,Coal & Coke
2026-12-31,0.0,Newfoundland and Labrador,Coal & Coke
2027-12-31,0.0,Newfoundland and Labrador,Coal & Coke
2028-12-31,0.0,Newfoundland and Labrador,Coal & Coke
2029-12-31,0.0,Newfoundland and Labrador,Coal & Coke
2030-12-31,0.0,Newfoundland and Labrador,Coal & Coke
2031-12-31,0.0,Newfoundland and Labrador,Coal & Coke
2032-12-31,0.0,Newfoundland and Labrador,Coal & Coke
2033-12-31,0.0,Newfoundland and Labrador,Coal & Coke
2034-12-31,0.0,Newfoundland and Labrador,Coal & Coke
2035-12-31,0.0,Newfoundland and Labrador,Coal & Coke
2036-12-31,0.0,Newfoundland and Labrador,Coal & Coke
2037-12-31,0.0,Newfoundland and Labrador,Coal & Coke
2038-12-31,0.0,Newfoundland and Labrador,Coal & Coke
2039-12-31,0.0,Newfoundland and Labrador,Coal & Coke
2040-12-31,0.0,Newfoundland and Labrador,Coal & Coke
2041-12-31,0.0,Newfoundland and Labrador,Coal & Coke
2042-12-31,0.0,Newfoundland and Labrador,Coal & Coke
2043-12-31,0.0,Newfoundland and Labrador,Coal & Coke
2044-12-31,0.0,Newfoundland and Labrador,Coal & Coke
2045-12-31,0.0,Newfoundland and Labrador,Coal & Coke
2046-12-31,0.0,Newfoundland and Labrador,Coal & Coke
2047-12-31,0.0,Newfoundland and Labrador,Coal & Coke
2048-12-31,0.0,Newfoundland and Labrador,Coal & Coke
2049-12-31,0.0,Newfoundland and Labrador,Coal & Coke
2050-12-31,0.0,Newfoundland and Labrador,Coal & Coke
2051-12-31,0.0,Newfoundland and Labrador,Coal & Coke
2024-12-31,81.36052376969718,Newfoundland and Labrador,Natural Gas
2025-12-31,42.03177327916027,Newfoundland and Labrador,Natural Gas
2026-12-31,14.926687683165085,Newfoundland and Labrador,Natural Gas
2027-12-31,4.51726488620044,Newfoundland and Labrador,Natural Gas
2028-12-31,-15.732788641452775,Newfoundland and Labrador,Natural Gas
2029-12-31,-34.83822759985922,Newfoundland and Labrador,Natural Gas
2030-12-31,-49.44345765888689,Newfoundland and Labrador,Natural Gas
2031-12-31,-64.2945453995466,Newfoundland and Labrador,Natural Gas
2032-12-31,-79.27351639091967,Newfoundland and Labrador,Natural Gas
2033-12-31,-92.56032355070111,Newfoundland and Labrador,Natural Gas
2034-12-31,-105.18253281295297,Newfoundland and Labrador,Natural Gas
2035-12-31,-117.36453462004658,Newfoundland and Labrador,Natural Gas
2036-12-31,-128.77383925318716,Newfoundland and Labrador,Natural Gas
2037-12-31,-139.50204999208447,Newfoundland and Labrador,Natural Gas
2038-12-31,-149.71107448339458,Newfoundland and Labrador,Natural Gas
2039-12-31,-159.35263668775556,Newfoundland and Labrador,Natural Gas
2040-12-31,-168.45012276649473,Newfoundland and Labrador,Natural Gas
2041-12-31,-177.06024752736087,Newfoundland and Labrador,Natural Gas
2042-12-31,-185.20350191593167,Newfoundland and Labrador,Natural Gas
2043-12-31,-192.89725722670553,Newfoundland and Labrador,Natural Gas
2044-12-31,-200.17210399508474,Newfoundland and Labrador,Natural Gas
2045-12-31,-207.05050819754598,Newfoundland and Labrador,Natural Gas
2046-12-31,-213.55253435254096,Newfoundland and Labrador,Natural Gas
2047-12-31,-219.69914471983907,Newfoundland and Labrador,Natural Gas
2048-12-31,-225.50982028603553,Newfoundland and Labrador,Natural Gas
2049-12-31,-231.00287497401237,Newfoundland and Labrador,Natural Gas
2050-12-31,-236.19520876407623,Newfoundland and Labrador,Natural Gas
2051-12-31,-241.10358697533607,Newfoundland and Labrador,Natural Gas
2024-12-31,324.77350412189963,Newfoundland and Labrador,Oil
2025-12-31,732.9544098439812,Newfoundland and Labrador,Oil
2026-12-31,1278.7229346472025,Newfoundland and Labrador,Oil
2027-12-31,1936.6636983144283,Newfoundland and Labrador,Oil
2028-12-31,2504.5341303932664,Newfoundland and Labrador,Oil
2029-12-31,2896.909713118076,Newfoundland and Labrador,Oil
2030-12-31,2989.401001780033,Newfoundland and Labrador,Oil
2031-12-31,2720.9591639626024,Newfoundland and Labrador,Oil
2032-12-31,2096.237483977079,Newfoundland and Labrador,Oil
2033-12-31,1223.4064571100473,Newfoundland and Labrador,Oil
2034-12-31,273.7230386945605,Newfoundland and Labrador,Oil
2035-12-31,-530.4933147218824,Newfoundland and Labrador,Oil
2036-12-31,-980.0767055463792,Newfoundland and Labrador,Oil
2037-12-31,-944.631001250148,Newfoundland and Labrador,Oil
2038-12-31,-416.4210297253728,Newfoundland and Labrador,Oil
2039-12-31,507.01448996618393,Newfoundland and Labrador,Oil
2040-12-31,1665.9676405775547,Newfoundland and Labrador,Oil
2041-12-31,2868.4317957448957,Newfoundland and Labrador,Oil
2042-12-31,3892.2215786266324,Newfoundland and Labrador,Oil
2043-12-31,4495.697189180851,Newfoundland and Labrador,Oil
2044-12-31,4471.688284068107,Newfoundland and Labrador,Oil
2045-12-31,3732.1128229784963,Newfoundland and Labrador,Oil
2046-12-31,2361.0144246208665,Newfoundland and Labrador,Oil
2047-12-31,606.9714165467024,Newfoundland and Labrador,Oil
2048-12-31,-1152.7007084053755,Newfoundland and Labrador,Oil
2049-12-31,-2471.1719013464453,Newfoundland and Labrador,Oil
2050-12-31,-2972.124602199793,Newfoundland and Labrador,Oil
2051-12-31,-2533.337156773806,Newfoundland and Labrador,Oil
2024-12-31,236.22724145650866,Northwest Territories,Hydro / Wave / Tidal
2025-12-31,236.4340184926987,Northwest Territories,Hydro / Wave / Tidal
2026-12-31,236.26898241043094,Northwest Territories,Hydro / Wave / Tidal
2027-12-31,236.59971147775653,Northwest Territories,Hydro / Wave / Tidal
2028-12-31,237.36511987447741,Northwest Territories,Hydro / Wave / Tidal
2029-12-31,238.42703700065616,Northwest Territories,Hydro / Wave / Tidal
2030-12-31,238.5025562644005,Northwest Territories,Hydro / Wave / Tidal
2031-12-31,238.47682040929797,Northwest Territories,Hydro / Wave / Tidal
2032-12-31,238.3642383217812,Northwest Territories,Hydro / Wave / Tidal
2033-12-31,238.23166060447696,Northwest Territories,Hydro / Wave / Tidal
2034-12-31,238.13971877098086,Northwest Territories,Hydro / Wave / Tidal
2035-12-31,238.13175612688067,Northwest Territories,Hydro / Wave / Tidal
2036-12-31,238.14438462257388,Northwest Territories,Hydro / Wave / Tidal
2037-12-31,238.16506171226504,Northwest Territories,Hydro / Wave / Tidal
2038-12-31,238.18239289522174,Northwest Territories,Hydro / Wave / Tidal
2039-12-31,238.19057041406634,Northwest Territories,Hydro / Wave / Tidal
2040-12-31,238.19042307138446,Northwest Territories,Hydro / Wave / Tidal
2041-12-31,238.187599003315,Northwest Territories,Hydro / Wave / Tidal
2042-12-31,238.18446183204654,Northwest Territories,Hydro / Wave / Tidal
2043-12-31,238.1824174523354,Northwest Territories,Hydro / Wave / Tidal
2044-12-31,238.18181580305102,Northwest Territories,Hydro / Wave / Tidal
2045-12-31,238.1820552349091,Northwest Territories,Hydro / Wave / Tidal
2046-12-31,238.1825340986252,Northwest Territories,Hydro / Wave / Tidal
2047-12-31,238.18293315172198,Northwest Territories,Hydro / Wave / Tidal
2048-12-31,238.1831541657448,Northwest Territories,Hydro / Wave / Tidal
2049-12-31,238.18317258358005,Northwest Territories,Hydro / Wave / Tidal
2050-12-31,238.18312346935275,Northwest Territories,Hydro / Wave / Tidal
2051-12-31,238.18303751945498,Northwest Territories,Hydro / Wave / Tidal
2024-12-31,24.50007025003433,Northwest Territories,Wind
2025-12-31,25.302983927726746,Northwest Territories,Wind
2026-12-31,25.953452672958374,Northwest Territories,Wind
2027-12-31,26.474876248836516,Northwest Territories,Wind
2028-12-31,26.97511633872986,Northwest Territories,Wind
2029-12-31,27.425040638446806,Northwest Territories,Wind
2030-12-31,27.82727489233017,Northwest Territories,Wind
2031-12-31,28.189587523937224,Northwest Territories,Wind
2032-12-31,28.516230692863463,Northwest Territories,Wind
2033-12-31,28.81008785009384,Northwest Territories,Wind
2034-12-31,29.07458649396896,Northwest Territories,Wind
2035-12-31,29.312667343616486,Northwest Territories,Wind
2036-12-31,29.52692750930786,Northwest Territories,Wind
2037-12-31,29.719760799407958,Northwest Territories,Wind
2038-12-31,29.893280408382413,Northwest Territories,Wind
2039-12-31,30.04943917989731,Northwest Territories,Wind
2040-12-31,30.189963748455046,Northwest Territories,Wind
2041-12-31,30.316383173465727,Northwest Territories,Wind
2042-12-31,30.430169246196744,Northwest Territories,Wind
2043-12-31,30.532547504901885,Northwest Territories,Wind
2044-12-31,30.624648995399475,Northwest Territories,Wind
2045-12-31,30.707536041736603,Northwest Territories,Wind
2046-12-31,30.782104890346528,Northwest Territories,Wind
2047-12-31,30.849200246334075,Northwest Territories,Wind
2048-12-31,30.909563732147216,Northwest Territories,Wind
2049-12-31,30.96387111186981,Northwest Territories,Wind
2050-12-31,31.01274660825729,Northwest Territories,Wind
2051-12-31,31.056705634593964,Northwest Territories,Wind
2024-12-31,0.0,Northwest Territories,Biomass / Geothermal
2025-12-31,0.0,Northwest Territories,Biomass / Geothermal
2026-12-31,0.0,Northwest Territories,Biomass / Geothermal
2027-12-31,0.0,Northwest Territories,Biomass / Geothermal
2028-12-31,0.0,Northwest Territories,Biomass / Geothermal
2029-12-31,0.0,Northwest Territories,Biomass / Geothermal
2030-12-31,0.0,Northwest Territories,Biomass / Geothermal
2031-12-31,0.0,Northwest Territories,Biomass / Geothermal
2032-12-31,0.0,Northwest Territories,Biomass / Geothermal
2033-12-31,0.0,Northwest Territories,Biomass / Geothermal
2034-12-31,0.0,Northwest Territories,Biomass / Geothermal
2035-12-31,0.0,Northwest Territories,Biomass / Geothermal
2036-12-31,0.0,Northwest Territories,Biomass / Geothermal
2037-12-31,0.0,Northwest Territories,Biomass / Geothermal
2038-12-31,0.0,Northwest Territories,Biomass / Geothermal
2039-12-31,0.0,Northwest Territories,Biomass / Geothermal
2040-12-31,0.0,Northwest Territories,Biomass / Geothermal
2041-12-31,0.0,Northwest Territories,Biomass / Geothermal
2042-12-31,0.0,Northwest Territories,Biomass / Geothermal
2043-12-31,0.0,Northwest Territories,Biomass / Geothermal
2044-12-31,0.0,Northwest Territories,Biomass / Geothermal
2045-12-31,0.0,Northwest Territories,Biomass / Geothermal
2046-12-31,0.0,Northwest Territories,Biomass / Geothermal
2047-12-31,0.0,Northwest Territories,Biomass / Geothermal
2048-12-31,0.0,Northwest Territories,Biomass / Geothermal
2049-12-31,0.0,Northwest Territories,Biomass / Geothermal
2050-12-31,0.0,Northwest Territories,Biomass / Geothermal
2051-12-31,0.0,Northwest Territories,Biomass / Geothermal
2024-12-31,3.9431753611564635,Northwest Territories,Solar
2025-12-31,4.7291330909729,Northwest Territories,Solar
2026-12-31,5.680569448471069,Northwest Territories,Solar
2027-12-31,6.76351936340332,Northwest Territories,Solar
2028-12-31,8.035686721801758,Northwest Territories,Solar
2029-12-31,9.464263172149659,Northwest Territories,Solar
2030-12-31,11.073260021209716,Northwest Territories,Solar
2031-12-31,12.849994583129883,Northwest Territories,Solar
2032-12-31,14.775320262908936,Northwest Territories,Solar
2033-12-31,16.814609184265137,Northwest Territories,Solar
2034-12-31,18.922667970657347,Northwest Territories,Solar
2035-12-31,21.044489192962647,Northwest Territories,Solar
2036-12-31,23.123315935134887,Northwest Territories,Solar
2037-12-31,25.106503086090086,Northwest Territories,Solar
2038-12-31,26.950827083587647,Northwest Territories,Solar
2039-12-31,28.625598220825196,Northwest Territories,Solar
2040-12-31,30.113403339385986,Northwest Territories,Solar
2041-12-31,31.409082984924314,Northwest Territories,Solar
2042-12-31,32.51758358001709,Northwest Territories,Solar
2043-12-31,33.451269721984865,Northwest Territories,Solar
2044-12-31,34.22718978881836,Northwest Territories,Solar
2045-12-31,34.864674224853516,Northwest Territories,Solar
2046-12-31,35.383400745391846,Northwest Territories,Solar
2047-12-31,35.80213949203491,Northwest Territories,Solar
2048-12-31,36.13801179885864,Northwest Territories,Solar
2049-12-31,36.40598825454712,Northwest Territories,Solar
2050-12-31,36.618871192932126,Northwest Territories,Solar
2051-12-31,36.78748729705811,Northwest Territories,Solar
2024-12-31,0.0,Northwest Territories,Uranium
2025-12-31,0.0,Northwest Territories,Uranium
2026-12-31,0.0,Northwest Territories,Uranium
2027-12-31,0.0,Northwest Territories,Uranium
2028-12-31,0.0,Northwest Territories,Uranium
2029-12-31,0.0,Northwest Territories,Uranium
2030-12-31,0.0,Northwest Territories,Uranium
2031-12-31,0.0,Northwest Territories,Uranium
2032-12-31,0.0,Northwest Territories,Uranium
2033-12-31,0.0,Northwest Territories,Uranium
2034-12-31,0.0,Northwest Territories,Uranium
